z (m),u (m/s),V (1/s),T (K),rho (kg/m3),N2,H,H2,O,OH,O2,H2O2,H2O,HO2,CO,CH3,CH2O,CO2,CH4,C2H2,C2H4,CH2CO,C2H6,C,CH,HCO,TXCH2,SXCH2,C2H3,C2H5,HCCO,CH3CHO,CH2CHO,C2H5O
0.35002136230468744,1.4883159692848587,0.0,877.2206023277605,0.3912869960192251,0.7237649689548236,1.3294298046946649e-06,0.0005613789178468783,2.182430934317554e-06,3.110195673905323e-05,0.17797046657277096,8.21032355655105e-06,0.024100416281403837,0.00045801396530816745,0.0231537324170213,0.0001615863049461769,0.0013135081902749775,0.011194999699134742,0.0007074130789997609,0.0002865648795189283,0.03409416152504236,0.0001858324031420942,0.0014154741150328787,1.1373222289101935e-13,1.229083543674954e-10,3.6644409021022084e-06,2.0045271672019482e-07,1.416850106120105e-08,1.3309839278131248e-06,0.00012162444174323421,2.0975893247127675e-06,0.0003268855032466973,0.00013278976131161037,5.108899692721566e-08
0.35002212524414056,1.4955120937336328,0.0,881.3631137953835,0.38940419618742184,0.7237738851990575,1.3894691170044138e-06,0.0005627263264983725,2.2874936274991794e-06,3.214221847664802e-05,0.17761437909928499,8.240799628134639e-06,0.024260705954325803,0.0004601775999383907,0.02334937694723344,0.00016463432483299694,0.0013183880468092732,0.011315181625991228,0.0007118179566896666,0.0002895070451722631,0.03392595400445619,0.00018805241155453006,0.0014244117808620764,1.3076420860136512e-13,1.35140314164789e-10,3.8110920682837207e-06,2.105854947693161e-07,1.4877773132327522e-08,1.3984264782804451e-06,0.00012367989087518606,2.153821381758589e-06,0.0003293856503114479,0.0001360379315011739,4.928528343077319e-08
0.35002288818359373,1.5027273475098524,0.0,885.515756502393,0.38753449567144166,0.7237831392913016,1.4518076037226872e-06,0.0005640729497984627,2.3972490328059846e-06,3.320863274748954e-05,0.17725671458950396,8.270275096691295e-06,0.024421411548176248,0.0004623112660084669,0.023545924789515234,0.0001677387752874954,0.0013231303928592515,0.011436243193547836,0.0007162136381766386,0.00029246954277648414,0.033756981917608876,0.0001902894230086201,0.0014332018566841072,1.5022886722484506e-13,1.4851207639596706e-10,3.962707811533415e-06,2.2117693878066949e-07,1.561856780636458e-08,1.4688479430187001e-06,0.00012571274740752331,2.2113306797774707e-06,0.0003318662360910439,0.00013932250336456972,4.754379445685731e-08
0.35002365112304684,1.5099614169512763,0.0,889.6783400157319,0.38567785786522846,0.72379273267533,1.5165142017439964e-06,0.000565418768835942,2.5118931432195436e-06,3.430172587422511e-05,0.17689747931036132,8.298730613055369e-06,0.024582528860022032,0.0004644143373248433,0.0237433716316191,0.00017090007098983587,0.0013277344916763807,0.011558186636670333,0.0007205992369609122,0.0002954524103104254,0.033587254022377694,0.0001925433789638619,0.0014418387333365412,1.7245623334730592e-13,1.6312231789675352e-10,4.119421137143345e-06,2.3224533763033627e-07,1.639212310868079e-08,1.5423630545020166e-06,0.0001277210853124918,2.2701427355539047e-06,0.00033432652262735136,0.00014264237319634983,4.586256473863552e-08
0.35002441406249996,1.5172139837296228,0.0,893.8506712796676,0.38383424552768525,0.7238026667571167,1.5836590924643428e-06,0.0005667637636918793,2.6316292596015364e-06,3.5422038197933674e-05,0.17653667967917536,8.326147163045384e-06,0.024744053622210722,0.0004664861768103416,0.023941713012782036,0.0001741185801832175,0.0013321996890090753,0.011681014157545305,0.0007249738454619889,0.0002984556841964596,0.03341677925626881,0.00019481421509380274,0.0014503167673734767,1.9781861069169028e-13,1.7907753424524217e-10,4.28136701591933e-06,2.4380956346808906e-07,1.719971726581794e-08,1.6190903671044144e-06,0.0001297029953389359,2.330283635548521e-06,0.00033676577726724513,0.0001459963775074341,4.423967487028275e-08
0.35002517700195307,1.524484724841695,0.0,898.0325546171175,0.38200362080334216,0.7238129429033033,1.6533136879862478e-06,0.0005681079133858901,2.7566681847222976e-06,3.657012436248768e-05,0.17617432226690624,8.352506082861218e-06,0.02490598150113223,0.0004685261361699154,0.024140944320195652,0.00017739462228371597,0.0013365254127215879,0.011804727924856425,0.0007293365348288167,0.00030147939921784775,0.033245566735767645,0.00019710186113527247,0.0014586302857152475,2.2673563378479727e-13,1.9649258925641312e-10,4.448682289062292e-06,2.558890794125573e-07,1.8042669366914892e-08,1.699152342248165e-06,0.00013165658817570287,2.39178004710326e-06,0.00033918327291097925,0.00014938329257296325,4.2673251594022365e-08
0.3500259399414062,1.5317733126059212,0.0,902.2237917343211,0.3801859452415835,0.7238235624396258,1.7255506151866972e-06,0.0005694511958215072,2.8872284170676086e-06,3.7746553578225876e-05,0.17581041380140208,8.377789074212449e-06,0.025068308096011568,0.00047053355559680573,0.024341060785443003,0.00018072846551154889,0.0013407111723161061,0.01192933007298115,0.0007336863547718828,0.0003045235884324889,0.03307362575552494,0.00019940624073043267,0.0014667735905564067,2.596798874835524e-13,2.1549129630401948e-10,4.6215055616407795e-06,2.6850394653765387e-07,1.8922339986098953e-08,1.782675430749252e-06,0.00013357999756869585,2.454659229133888e-06,0.000341578288242072,0.00015280183404785274,4.116146795446492e-08
0.35002670288085935,1.539079414661783,0.0,906.4241817274229,0.3783811798151357,0.7238345266492954,1.8004436975536162e-06,0.0005707935877301606,3.0235363440706862e-06,3.8951909863816146e-05,0.1754449611707624,8.401978219164681e-06,0.02523102893767496,0.0004725077635211491,0.024542057480831197,0.00018412032454879785,0.0013447565583575968,0.012054822701164538,0.0007380223334169268,0.00030758828308177056,0.032900965787435656,0.00020172727125995375,0.001474740964528099,2.9718313939467395e-13,2.362070326571876e-10,4.7999770842722195e-06,2.8167483008896425e-07,1.9840131761584945e-08,1.8697901518142445e-06,0.000135471383384479,2.5189490422308228e-06,0.00034395010793759467,0.00015625065665331224,3.9702543330891275e-08
0.35002746582031247,1.5464026939695712,0.0,910.6335210894972,0.37658928493846344,0.7238458367713348,1.878067934691428e-06,0.0005721350646132851,3.165826434393716e-06,4.0186792265194805e-05,0.17507797142694706,8.425055994695158e-06,0.025394139487230693,0.0004744480764031147,0.024743929315546344,0.00018757035822859235,0.001348661241801367,0.012181207872624075,0.0007423434771800191,0.00031067351249314707,0.032727596479669496,0.0002040648636655409,0.0014825266761104305,3.398432448104263e-13,2.587833879965719e-10,4.984238622653215e-06,2.954230048666861e-07,2.079748992699953e-08,1.9606311681047584e-06,0.00013732893461376996,2.584677958084474e-06,0.0003462980228578778,0.00015972835393764616,3.829474335760386e-08
0.3500282287597656,1.55374280881858,0.0,914.8516037226677,0.3748102204841241,0.7238574939988783,1.9584994795095105e-06,0.0005734756006840297,3.314341429078678e-06,4.145181505232755e-05,0.17470945178923136,8.447005286984821e-06,0.02555763513484292,0.00047635379857540865,0.024946671031850363,0.00019107866726586224,0.001352424973229146,0.012308487613722588,0.0007466487706700539,0.0003137793039795305,0.0325535276554609,0.0002064189222633754,0.0014901249853008765,3.8833178872053457e-13,2.8337484828021636e-10,5.174433314884249e-06,3.097703597308066e-07,2.1795902791696047e-08,2.0553373563863284e-06,0.00013915087231123073,2.6518750682449125e-06,0.0003486213302181402,0.00016323345811981627,3.693637974001942e-08
0.35002899169921875,1.5610994128337337,0.0,919.0782209495737,0.3730439457995867,0.7238694994774248,2.0418156129259616e-06,0.0005748151688067353,3.4693325310461454e-06,4.274760789165328e-05,0.17433940964800446,8.467809405415376e-06,0.025721511198374857,0.0004782242221350074,0.025150277201043056,0.00019464529203151956,0.0013560475819895184,0.012436663913036371,0.000750937176613984,0.00031690568273099953,0.0323787693118927,0.0002087893445442787,0.0014975301495240136,4.434025345353229e-13,3.101475160446857e-10,5.370705516139502e-06,3.2473940115159437e-07,2.283690216446532e-08,2.15405187303612e-06,0.0001409354524636482,2.7205700920665096e-06,0.0003509193337387552,0.00016676444001585618,3.562580997739671e-08
0.35002975463867186,1.5684721549855003,0.0,923.3131615269747,0.3712904197233249,0.7238818543030511,2.128094716069471e-06,0.0005761537404350663,3.6310595926811867e-06,4.407481599455363e-05,0.17396785256867328,8.487452096292616e-06,0.025885762922008317,0.000480058626887955,0.025354742219320266,0.00019827021037882884,0.0013595289752471058,0.012565738720399441,0.0007552076358089805,0.00032005267170051555,0.03220333161855809,0.0002111760209610656,0.0015047364297833782,5.059007546745459e-13,3.392798682226641e-10,5.573200630632471e-06,3.403532557541573e-07,2.392206371674681e-08,2.256922213826197e-06,0.0001426809687828573,2.7907933838155723e-06,0.0003531913437758094,0.00017031970905529342,3.4361436999638095e-08
0.350030517578125,1.5758606796080328,0.0,927.5562116643255,0.3695496005990618,0.723894559520595,2.21741623998085e-06,0.0005774912855497004,3.7997913012745066e-06,4.543410024243558e-05,0.1735947882954207,8.505917556312443e-06,0.026050385474948434,0.00048185628035075315,0.025560060303663597,0.0002019533355311275,0.0013628691369441822,0.012695713946009303,0.0007594590671055963,0.0003232202914854263,0.03202722491598225,0.000213578834703616,0.0015117380970541452,5.767735239516733e-13,3.709635525170776e-10,5.782064930910606e-06,3.5663567180925873e-07,2.5053007281585163e-08,2.364100267392547e-06,0.00014438575541991666,2.862575938926217e-06,0.00035543667743354805,0.00017389761339496238,3.314170872545555e-08
0.3500312805175781,1.5832646264154397,0.0,931.8071550415211,0.36782144629062546,0.7239076161217953,2.309860672645719e-06,0.0005788277725937459,3.975805361757937e-06,4.682613728641198e-05,0.17322022475532525,8.52319044574697e-06,0.026215373949988865,0.0004836164378079993,0.025766225487482076,0.0002056945140327865,0.0013660681266713859,0.012826591459417551,0.0007636903674173222,0.0003264085602001325,0.03185045971404166,0.00021599766145732945,0.001518529438899517,6.570810625953183e-13,4.054042232524633e-10,5.997445364156518e-06,3.736110195916221e-07,2.62313970823277e-08,2.475742361566503e-06,0.00014604818959381487,2.9359493992470785e-06,0.00035765465865575076,0.00017749644013042754,3.196511755136625e-08
0.3500320434570312,1.5906836305243015,0.0,936.0657728304619,0.36610591419549865,0.7239210250434002,2.4055095034005716e-06,0.0005801631684073795,4.159388676554543e-06,4.8251619622850136e-05,0.1728441700624332,8.539255901380321e-06,0.026380723362117452,0.00048533834243039565,0.025973231616228883,0.00020949352377417645,0.0013691260784531732,0.012958373088545128,0.0007679004117624814,0.0003296174933429986,0.03167304669018813,0.00021843236914646794,0.0015251047663108598,7.480092222045137e-13,4.4282241761880003e-10,6.219489345715084e-06,3.913042905647488e-07,2.7458941887587186e-08,2.5920093019641205e-06,0.00014766669413271376,3.0109460572908444e-06,0.0003598446182988257,0.0001811144156139979,3.0830199777341405e-08
0.3500328063964844,1.5981173224797904,0.0,940.3318437189369,0.36440296125773247,0.7239347871652457,2.504445184641165e-06,0.00058149743816124,4.35083752214351e-06,4.9711255644284434e-05,0.1724666325219118,8.55409954919353e-06,0.0265464286471046,0.00048702122545434413,0.0261810723429217,0.00021335007209632325,0.001372043199448377,0.013091060618676672,0.0007720880533381543,0.00033284710365605053,0.031494996687538336,0.00022088281766046304,0.001531458420759596,8.508832144619532e-13,4.834544731041327e-10,6.448344539844915e-06,4.097410953311607e-07,2.873739508749567e-08,2.713066402065465e-06,0.0001492397399234168,3.087598859399915e-06,0.00036200589418613414,0.00018474970588322132,2.9735534976464428e-08
0.3500335693359375,1.6055653282827995,0.0,944.6051439352975,0.3627125439808568,0.7239489033082998,2.606751090759166e-06,0.0005828305452881461,4.550457721919834e-06,5.120576966517804e-05,0.17208762063441424,8.567707516802194e-06,0.02671248466001611,0.0004886643064242768,0.026389741123492984,0.00021726379398079993,0.0013748197685666981,0.013224655791385742,0.0007762521236258497,0.0003360974009759273,0.03131632071289165,0.0002233488585612155,0.001537584781448306,9.671826892747983e-13,5.275534868114832e-10,6.684158627735238e-06,4.289476602863727e-07,3.006855468613489e-08,2.8390835039807066e-06,0.00015076584826516256,3.165941407736921e-06,0.00036413783114320764,0.0001884004172036725,2.8679745315439302e-08
0.3500343322753906,1.6130272694261756,0.0,948.8854472785983,0.3610346184389582,0.7239633742326882,2.7125114743851914e-06,0.0005841624514146159,4.758564815214072e-06,5.2735901924240496e-05,0.1717071431002394,8.580066445671757e-06,0.026878886173832706,0.0004902667935010982,0.026599231212199207,0.00022123425033605687,0.0013774561350061883,0.013359160303536162,0.0007803914325346743,0.0003393683920792483,0.031137029934480816,0.00022583033477300895,0.001543478272756486,1.0985582763039258e-12,5.753903173126373e-10,6.92707906322983e-06,4.489508229438645e-07,3.145426320694039e-08,2.9702349892585637e-06,0.0001522435931263684,3.246007961121345e-06,0.0003662397810167244,0.0001920645967351074,2.7661494830831706e-08
0.35003509521484377,1.6205027629298623,0.0,953.1725251483206,0.35936914028829664,0.7239782006356901,2.821811419779566e-06,0.0005854931162904002,4.975484221869502e-06,5.430240856148912e-05,0.17132520882379923,8.591163503099116e-06,0.02704562787795009,0.0004918278838357571,0.026809535656805415,0.00022526092638186507,0.0013799527167096509,0.013494575806177392,0.0007845047685773733,0.00034266008051756863,0.03095713567969993,0.00022832708025062628,0.0015491333718595413,1.2468497109759802e-12,6.272546294770208e-10,7.177252816200305e-06,4.6977802585490426e-07,3.2896407504770445e-08,3.106699778775917e-06,0.00015367160329931006,3.32783343454479e-06,0.0003683111026748478,0.0001957402333210051,2.667948866825659e-08
0.3500358581542969,1.6279914213798095,0.0,957.4661465764668,0.3577160647783601,0.7239933831497097,2.9347367934139022e-06,0.0005868224977169563,5.20155140215153e-06,5.590606157121585e-05,0.17094182691814291,8.600986393982132e-06,0.02721270437666937,0.00049334676401025,0.027020647293682767,0.00022934323014124486,0.0013823099987441635,0.013630903903419629,0.0007885908990831359,0.0003459724664436071,0.03077664943269365,0.00023083891962624828,0.0015545446165118669,1.4141056738679355e-12,6.834559826635838e-10,7.43482610402899e-06,4.914573090852931e-07,3.439691848089219e-08,3.2486613209671924e-06,0.00015504856445124307,3.4114533973502648e-06,0.0003703511619910607,0.00019942525840878174,2.573247228905476e-08
0.35003662109375,1.6354928529755668,0.0,961.7660782648454,0.35607534676130675,0.7240089223402412,3.0513741918124077e-06,0.0005881505514757741,5.4371120118145785e-06,5.754764873228146e-05,0.1705570067092783,8.609523372392319e-06,0.027380110187789873,0.0004948226105479218,0.027232558742961373,0.00023348049104948714,0.0013845285316073238,0.013768146151379553,0.0007926485704508768,0.0003493055464305299,0.03059558283168951,0.00023336566783583874,0.0015597066129825875,1.6026054802630645e-12,7.443249625479082e-10,7.699944111765827e-06,5.140173012178295e-07,3.5957770697513814e-08,3.3963075676648993e-06,0.00015637322107042966,3.496904070070376e-06,0.000372359331813559,0.0002031175471078916,2.4819230648836875e-08
0.3500373840332031,1.6430066615762529,0.0,966.072084621603,0.3544469407021246,0.7240248187038075,3.1718108865015127e-06,0.0005894772312547939,5.682522051702653e-06,5.922797351397858e-05,0.17017075774080967,8.616763252945904e-06,0.027547839741076795,0.0004962545904915956,0.02744526240345192,0.00023767195868148964,0.001386608929459073,0.013906304057010314,0.0007966765084383397,0.0003526593132793189,0.03041394766632202,0.00023590712972066866,0.0015646140441203926,1.8148827643725283e-12,8.102143566012022e-10,7.972750701069508e-06,5.374872088083292e-07,3.75809818855737e-08,3.54983093652421e-06,0.00015764437830290527,3.584222319750382e-06,0.00037433499191818245,0.00020681491938534768,2.393858735385359e-08
0.35003814697265623,1.650532446753008,0.0,970.3839278016695,0.35283080068771305,0.7240410726658945,3.296134766194758e-06,0.0005908024885744139,5.9381480118040305e-06,6.09478549596403e-05,0.16978308977846862,8.622695421995664e-06,0.02771588737678776,0.0004976418620516677,0.02765875044756921,0.0002419168016084564,0.001388551868284255,0.01404537907696399,0.0008006734184924594,0.0003560337558173733,0.030231755874754324,0.0002384630996058674,0.0015692616775368653,2.0537513112717117e-12,8.815003732169569e-10,8.253388108728697e-06,5.618968042775738e-07,3.9268612343193307e-08,3.7094282593326867e-06,0.0001588609036795105,3.6734456537848194e-06,0.00037627752894806184,0.00021051514140706004,2.3089403798396417e-08
0.3500389099121094,1.65806980384523,0.0,974.7013677495311,0.35122688043553174,0.7240576845788755,3.424434276193014e-06,0.0005921262727126874,6.2043670093831125e-06,6.270812754798988e-05,0.16939401281466762,8.627309848648816e-06,0.027884247344200863,0.0004989835753237519,0.027873014816186304,0.00024621410638904837,0.0013903580839874433,0.014185372616438726,0.0008046379861203659,0.00035942885868670953,0.030049019540664305,0.0002410333608543519,0.0015736443738883213,2.32233319773302e-12,9.585839042604128e-10,8.54199663526904e-06,5.872764121953716e-07,4.1022764220294344e-08,3.875300715306619e-06,0.00016002172873074365,3.7646122121798503e-06,0.0003781863363402025,0.00021421592702779377,2.2270578287557137e-08
